0.3445	1552
0.34475	1540
0.345	1533
0.34525	1522
0.3455	1516
0.34575	1505
0.346	1500
0.34625	1500
0.3465	1495
0.34675	1475
0.347	1461
0.34725	1453
0.3475	1441
0.34775	1438
0.348	1423
0.34825	1424
0.3485	1418
0.34875	1395
0.349	1391
0.34925	1394
0.3495	1381
0.34975	1366
0.35	1344
0.35025	1338
0.3505	1333
0.35075	1317
0.351	1321
0.35125	1300
0.3515	1288
0.35175	1282
0.352	1269
0.35225	1260
0.3525	1250
0.35275	1236
0.353	1231
0.35325	1224
0.3535	1209
0.35375	1202
0.354	1183
0.35425	1174
0.3545	1163
0.35475	1151
0.355	1152
0.35525	1133
0.3555	1120
0.35575	1116
0.356	1109
0.35625	1088
0.3565	1084
0.35675	1076
0.357	1066
0.35725	1052
0.3575	1039
0.35775	1032
0.358	1034
0.35825	1019
0.3585	1008
0.35875	998
0.359	987
0.35925	972
0.3595	975
0.35975	963
0.36	959
0.36025	951
0.3605	928
0.36075	936
0.361	925
0.36125	928
0.3615	917
0.36175	910
0.362	909
0.36225	896
0.3625	896
0.36275	883
0.363	889
0.36325	882
0.3635	876
0.36375	870
0.364	872
0.36425	870
0.3645	870
0.36475	872
0.365	867
0.36525	863
0.3655	860
0.36575	861
0.366	855
0.36625	853
0.3665	860
0.36675	851
0.367	860
0.36725	866
0.3675	860
0.36775	863
0.368	869
0.36825	876
0.3685	863
0.36875	875
0.369	873
0.36925	884
0.3695	884
0.36975	891
0.37	894
0.37025	903
0.3705	908
0.37075	905
0.371	920
0.37125	919
0.3715	934
0.37175	939
0.372	953
0.37225	950
0.3725	957
0.37275	974
0.373	979
0.37325	995
0.3735	1013
0.37375	1010
0.374	1026
0.37425	1039
0.3745	1053
0.37475	1065
0.375	1081
0.37525	1082
0.3755	1100
0.37575	1119
0.376	1134
0.37625	1153
0.3765	1159
0.37675	1167
0.377	1185
0.37725	1204
0.3775	1217
0.37775	1234
0.378	1248
0.37825	1263
0.3785	1273
0.37875	1291
0.379	1317
0.37925	1329
0.3795	1352
0.37975	1369
0.38	1391
0.38025	1403
0.3805	1421
0.38075	1446
0.381	1453
0.38125	1475
0.3815	1498
0.38175	1510
0.382	1526
0.38225	1540
0.3825	1557
0.38275	1582
0.383	1603
0.38325	1606
0.3835	1629
0.38375	1647
0.384	1675
0.38425	1677
0.3845	1703
0.38475	1712
0.385	1736
0.38525	1747
0.3855	1762
0.38575	1782
0.386	1793
0.38625	1812
0.3865	1823
0.38675	1831
0.387	1851
0.38725	1869
0.3875	1881
0.38775	1893
0.388	1899
0.38825	1910
0.3885	1923
0.38875	1930
0.389	1945
0.38925	1953
0.3895	1958
0.38975	1970
0.39	1972
0.39025	1972
0.3905	1981
0.39075	1984
0.391	1989
0.39125	1978
0.3915	1985
0.39175	1988
0.392	1976
0.39225	1979
0.3925	1982
0.39275	1973
0.393	1959
0.39325	1951
0.3935	1940
0.39375	1937
0.394	1925
0.39425	1896
0.3945	1887
0.39475	1862
0.395	1856
0.39525	1831
0.3955	1802
0.39575	1779
0.396	1756
0.39625	1718
0.3965	1690
0.39675	1660
0.397	1627
0.39725	1595
0.3975	1547
0.39775	1510
0.398	1467
0.39825	1423
0.3985	1377
0.39875	1327
0.399	1272
0.39925	1218
0.3995	1164
0.39975	1103
0.4	1038
0.40025	979
0.4005	903
0.40075	829
0.401	759
0.40125	674
0.4015	601
0.40175	517
0.402	433
0.40225	338
0.4025	240
0.40275	143
0.403	49
0.40325	-49
0.4035	-154
0.40375	-270
0.404	-381
0.40425	-498
0.4045	-626
0.40475	-753
0.405	-883
0.40525	-1010
0.4055	-1142
0.40575	-1288
0.406	-1436
0.40625	-1591
0.4065	-1745
0.40675	-1900
0.407	-2063
0.40725	-2224
0.4075	-2395
0.40775	-2577
0.408	-2758
0.40825	-2940
0.4085	-3138
0.40875	-3335
0.409	-3532
0.40925	-3738
0.4095	-3949
0.40975	-4167
0.41	-4394
0.41025	-4617
0.4105	-4849
0.41075	-5085
0.411	-5330
0.41125	-5576
0.4115	-5834
0.41175	-6092
0.412	-6364
0.41225	-6630
0.4125	-6905
0.41275	-7191
0.413	-7490
0.41325	-7778
0.4135	-8088
0.41375	-8391
0.414	-8701
0.41425	-9023
0.4145	-9349
0.41475	-9679
0.415	-10036
0.41525	-10383
0.4155	-10738
0.41575	-11095
0.416	-11466
0.41625	-11836
0.4165	-12221
0.41675	-12615
0.417	-13018
0.41725	-13423
0.4175	-13842
0.41775	-14263
0.418	-14683
0.41825	-15122
0.4185	-15572
0.41875	-16011
0.419	-16479
0.41925	-16948
0.4195	-17424
0.41975	-17908
0.42	-18397
0.42025	-18899
0.4205	-19413
0.42075	-19926
0.421	-20455
0.42125	-20984
0.4215	-21528
0.42175	-22076
0.422	-22635
0.42225	-23215
0.4225	-23780
0.42275	-24367
0.423	-24964
0.42325	-25576
0.4235	-26187
0.42375	-26799
0.424	-27432
0.42425	-28073
0.4245	-28735
0.42475	-29393
0.425	-30062
0.42525	-30730
0.4255	-31424
0.42575	-32125
0.426	-32825
0.42625	-33553
0.4265	-34276
0.42675	-35011
0.427	-35772
0.42725	-36514
0.4275	-37295
0.42775	-38070
0.428	-38860
0.42825	-39661
0.4285	-40464
0.42875	-41286
0.429	-42120
0.42925	-42966
0.4295	-43809
0.42975	-44671
0.43	-45540
0.43025	-46422
0.4305	-47321
0.43075	-48229
0.431	-49155
0.43125	-50069
0.4315	-51012
0.43175	-51961
0.432	-52922
0.43225	-53886
0.4325	-54882
0.43275	-55872
0.433	-56873
0.43325	-57892
0.4335	-58927
0.43375	-59966
0.434	-61014
0.43425	-62083
0.4345	-63148
0.43475	-64237
0.435	-65329
0.43525	-66443
0.4355	-67564
0.43575	-68694
0.436	-69841
0.43625	-70994
0.4365	-72161
0.43675	-73352
0.437	-74536
0.43725	-75754
0.4375	-76954
0.43775	-78180
0.438	-79425
0.43825	-80680
0.4385	-81936
0.43875	-83218
0.439	-84504
0.43925	-85804
0.4395	-87113
0.43975	-88435
0.44	-89779
0.44025	-91126
0.4405	-92479
0.44075	-93864
0.441	-95240
0.44125	-96637
0.4415	-98051
0.44175	-99475
0.442	-100911
0.44225	-102354
0.4425	-103821
0.44275	-105288
0.443	-106776
0.44325	-108270
0.4435	-109780
0.44375	-111296
0.444	-112835
0.44425	-114383
0.4445	-115931
0.44475	-117505
0.445	-119090
0.44525	-120679
0.4455	-122293
0.44575	-123910
0.446	-125544
0.44625	-127194
0.4465	-128845
0.44675	-130515
0.447	-132197
0.44725	-133888
0.4475	-135595
0.44775	-137306
0.448	-139033
